162.634,12017.5
165.535,12195.5
168.435,12394.5
171.333,12556
174.228,12600.5
177.121,12580.5
180.011,12759.5
182.899,13108
185.786,12948
188.669,13067.5
191.551,12926
194.43,12868
197.307,12930.5
200.182,12827
203.055,12716.5
205.925,12841.5
208.793,12653.5
211.659,12695.5
214.523,12870
217.385,12720
220.244,12751.5
223.101,12600.5
225.956,12492
228.808,12412.5
231.659,12312
234.507,12234.5
237.353,12046.5
240.196,12004
243.038,12121.5
245.877,12091.5
248.714,12281.5
251.549,12327.5
254.382,12258.5
257.213,12441.5
260.041,12483.5
262.867,12469
265.691,12345
268.513,12338.5
271.333,12335.5
274.15,12395.5
276.965,12486.5
279.778,12664
282.589,12592.5
285.398,12740.5
288.205,12796
291.009,12828.5
293.811,12801.5
296.612,12716.5
299.409,12606
302.205,12619.5
304.999,12479.5
307.79,12479.5
310.58,12618.5
313.367,12720.5
316.152,12925.5
318.935,13077.5
321.716,13142
324.494,13201
327.271,13080
330.045,13230
332.818,13215.5
335.588,12984.5
338.356,13133
341.122,13240
343.885,13721
346.647,14186.5
349.407,14767
352.164,14743.5
354.919,14784
357.673,14520
360.424,13933.5
363.173,13690
365.92,13459.5
368.665,13348
371.407,13434
374.148,13303.5
376.886,13331.5
379.623,12833.5
382.357,12733.5
385.089,12463
387.82,12360
390.548,12436
393.274,12722
395.998,12720.5
398.72,12688.5
401.44,12450.5
404.157,12404.5
406.873,12086
409.587,11925
412.298,11907
415.008,11707.5
417.715,11657
420.42,11651.5
423.124,11544
425.825,11726
428.524,11706.5
431.221,11717
433.917,11794.5
436.61,11947
439.301,12007.5
441.99,11845.5
444.677,11812
447.362,11541.5
450.045,11559
452.726,11389.5
455.404,11417.5
458.081,11456
460.756,12013.5
463.429,12691
466.1,13369
468.769,14332
471.435,14925.5
474.1,15215
476.763,15028.5
479.424,14637
482.082,14096.5
484.739,13247
487.394,12435
490.046,11867
492.697,11413.5
495.346,11073
497.993,10873.5
500.637,10683.5
503.28,10440
505.921,10342
508.56,10457.5
511.197,10291
513.831,10319
516.464,10369
519.095,10297.5
521.724,10198
524.351,10132.5
526.976,10026
529.599,9957.5
532.22,9705
534.839,9394.5
537.456,9449
540.072,9283
542.685,9373
545.296,9456
547.905,9459.5
550.513,9655.5
553.118,9826.5
555.722,10039
558.323,9897.5
560.923,9949
563.52,9964
566.116,9891
568.71,9942
571.302,9968
573.892,9920.5
576.48,9775.5
579.066,9732
581.65,9540
584.232,9438
586.812,9402.5
589.391,9359.5
591.967,9324
594.542,9231.5
597.114,9184
599.685,9242
602.254,9375
604.821,9361
607.386,9378.5
609.949,9273.5
612.51,9247.5
615.07,9184.5
617.627,9248.5
620.182,9176
622.736,9235.5
625.288,9224.5
627.838,9138.5
630.386,9149.5
632.932,9045.5
635.476,8819.5
638.018,8831.5
640.559,8655
643.097,8612.5
645.634,8706.5
648.169,8495
650.702,8440
653.233,8378
655.762,8288.5
658.289,8108.5
660.815,8133
663.338,7960.5
665.86,7951
668.38,7959.5
670.898,7923
673.414,7862.5
675.929,7880.5
678.441,7740
680.952,7847.5
683.461,7733.5
685.968,7869.5
688.473,7706.5
690.976,7834
693.478,7816.5
695.977,7896.5
698.475,7716
700.971,7738.5
703.465,7815.5
705.957,7788
708.448,7897.5
710.937,7920
713.423,7905.5
715.908,7738.5
718.392,7662
720.873,7760.5
723.353,7637.5
725.83,7526
728.306,7608
730.78,7415.5
733.253,7511
735.723,7308
738.192,7320
740.659,7480
743.124,7461.5
745.587,7520
748.049,7418.5
750.509,7564
752.967,7537.5
755.423,7687
757.877,7711
760.33,7658
762.781,7682
765.23,7636
767.677,7601
770.122,7566.5
772.566,7557
775.008,7509.5
777.448,7395.5
779.886,7362
782.323,7258
784.758,7287.5
787.191,7078.5
789.622,7169.5
792.052,7084.5
794.48,7014.5
796.906,6993
799.33,6981
801.752,6932
804.173,6928.5
806.592,6853
809.009,6803.5
811.425,6865
813.839,6877.5
816.251,6919.5
818.661,6983.5
821.07,6890.5
823.477,6992
825.882,7067
828.285,7189.5
830.687,7250
833.086,7398
835.485,7681.5
837.881,7803
840.276,8042.5
842.669,8521
845.06,8714.5
847.45,8972
849.837,9095.5
852.223,9143
854.608,8993.5
856.991,8764
859.372,8612
861.751,8617.5
864.128,8455
866.504,8656.5
868.878,8738.5
871.251,8627
873.621,8486
875.991,8332
878.358,8059
880.724,7764
883.087,7570.5
885.45,7354
887.81,7133
890.169,7317
892.526,7369
894.882,7386
897.236,7417
899.588,7447.5
901.938,7579.5
904.287,7600.5
906.634,7672.5
908.98,7727.5
911.324,7843.5
913.666,7970
916.006,7873.5
918.345,7816.5
920.682,7882.5
923.017,7794
925.351,7809.5
927.683,7789
930.014,7899
932.343,7931.5
934.67,7979.5
936.995,8054
939.319,7885
941.641,7813
943.962,7751
946.281,7452.5
948.598,7279.5
950.913,6998
953.227,6835.5
955.54,6544.5
957.85,6419
960.159,6309
962.467,6172
964.773,6075
967.077,5912
969.379,6051
971.68,5919
973.979,5905
976.277,5884
978.573,6038.5
980.867,6038.5
983.16,6162.5
985.451,6309
987.741,6387
990.029,6596
992.315,6761
994.6,6888
996.883,7146.5
999.164,7182.5
1001.44,7177.5
1003.72,7252.5
1006,7266
1008.27,7299.5
1010.55,7273
1012.82,7492
1015.09,7535
1017.36,7581
1019.63,7648.5
1021.89,7702.5
1024.15,7726.5
1026.42,7643
1028.68,7696
1030.94,7780.5
1033.19,7819.5
1035.45,7893.5
1037.7,7971.5
1039.96,8095.5
1042.21,8237.5
1044.46,8346
1046.71,8474
1048.95,8523
1051.2,8683.5
1053.44,8615
1055.68,8421
1057.92,8239.5
1060.16,8005.5
1062.4,7797.5
1064.63,7732
1066.87,7600
1069.1,7863.5
1071.33,7926.5
1073.56,8367
1075.79,8828
1078.01,9262
1080.24,9678.5
1082.46,10121.5
