162.634,21307
165.535,20873.5
168.435,20640.5
171.333,20583
174.228,20210
177.121,20257
180.011,20350
182.899,20724
185.786,21221
188.669,21861.5
191.551,22504
194.43,23491.5
197.307,24542
200.182,25953.5
203.055,27036
205.925,27904
208.793,28290.5
211.659,28218
214.523,27401
217.385,25933.5
220.244,24267
223.101,22324
225.956,21185.5
228.808,20039
231.659,19503.5
234.507,18831.5
237.353,18513
240.196,18094
243.038,17817
245.877,17718.5
248.714,17678
251.549,17551.5
254.382,17480.5
257.213,17415.5
260.041,17511.5
262.867,17309.5
265.691,17359.5
268.513,17295.5
271.333,17267
274.15,17154.5
276.965,17127.5
279.778,17166.5
282.589,17200.5
285.398,17260.5
288.205,17064.5
291.009,17253.5
293.811,17154.5
296.612,17313
299.409,17199
302.205,17246
304.999,17430
307.79,17733.5
310.58,18245
313.367,18917.5
316.152,20001
318.935,21643.5
321.716,22753
324.494,23202.5
327.271,23511
330.045,23323.5
332.818,22252
335.588,21117.5
338.356,20088
341.122,19172
343.885,18262.5
346.647,17526
349.407,17373
352.164,16965
354.919,17147.5
357.673,16904
360.424,16993
363.173,17134
365.92,17203
368.665,17395.5
371.407,17336.5
374.148,18042.5
376.886,18971.5
379.623,20634
382.357,22891.5
385.089,24582
387.82,25322.5
390.548,25229
393.274,24314.5
395.998,22432.5
398.72,20238
401.44,18794
404.157,18204.5
406.873,17870.5
409.587,17606
412.298,17339
415.008,17021
417.715,16719.5
420.42,16401
423.124,16221.5
425.825,16122
428.524,16025
431.221,16094
433.917,16160.5
436.61,16103.5
439.301,16247.5
441.99,16392.5
444.677,16629.5
447.362,16822
450.045,17147.5
452.726,17726.5
455.404,18449
458.081,18976.5
460.756,19340
463.429,19364
466.1,19213
468.769,18660.5
471.435,18044.5
474.1,17160
476.763,16602.5
479.424,16409.5
482.082,16150.5
484.739,16005
487.394,15768.5
490.046,16015.5
492.697,16467.5
495.346,17033.5
497.993,17800.5
500.637,18094
503.28,18032
505.921,17749.5
508.56,17434
511.197,16619
513.831,16092.5
516.464,15768
519.095,15562
521.724,15465
524.351,15508
526.976,15320
