À­ÂüÎ»ÒÆ,Count
162.634,10304
165.535,9942.5
168.435,9689
171.333,9323
174.228,9282
177.121,9225
180.011,9148.5
182.899,9553
185.786,9826
188.669,10243.5
191.551,10851
194.43,11453.5
197.307,12485
200.182,13238.5
203.055,14166
205.925,14889
208.793,15022
211.659,14758
214.523,13763.5
217.385,12363.5
220.244,10984
223.101,9658
225.956,8707
228.808,8058
231.659,7647
234.507,7215
237.353,6867.5
240.196,6785.5
243.038,6497.5
245.877,6447.5
248.714,6384.5
251.549,6282
254.382,6175.5
257.213,6151
260.041,6014.5
262.867,5985
265.691,6010
268.513,5921.5
271.333,5925.5
274.15,5914
276.965,5917
279.778,5882.5
282.589,5905.5
285.398,5832.5
288.205,5791
291.009,5929.5
293.811,5811
296.612,5953.5
299.409,5957.5
302.205,6003.5
304.999,6199
307.79,6456
310.58,6902.5
313.367,7551.5
316.152,8668.5
318.935,9670.5
321.716,10463
324.494,10786
327.271,10858.5
330.045,10283
332.818,9472.5
335.588,8399
338.356,7628
341.122,6870.5
343.885,6279.5
346.647,5991.5
349.407,5804
352.164,5786.5
354.919,5611.5
357.673,5709
360.424,5678
363.173,5767.5
365.92,5802.5
368.665,5913.5
371.407,6174.5
374.148,6658
376.886,7631.5
379.623,9245.5
382.357,11091.5
385.089,12225
387.82,12518
390.548,12102
393.274,10791
395.998,8846.5
398.72,7457
401.44,6691.5
404.157,6448.5
406.873,6372
409.587,6226
412.298,5983
415.008,5777
417.715,5556.5
420.42,5283
423.124,5280.5
425.825,5217
428.524,5133.5
431.221,5240
433.917,5131.5
436.61,5217
439.301,5267.5
441.99,5386
444.677,5535
447.362,5787
450.045,6161
452.726,6650
455.404,7325
458.081,7718
460.756,7854
463.429,7855
466.1,7639
468.769,7077
471.435,6550.5
474.1,5986
476.763,5761.5
479.424,5556
482.082,5392.5
484.739,5275.5
487.394,5231
490.046,5505
492.697,5874
495.346,6426.5
497.993,6885.5
500.637,6911
503.28,6876
505.921,6532
508.56,6094
511.197,5412.5
513.831,5116.5
516.464,5010
519.095,4879.5
521.724,4825.5
524.351,4822
526.976,4768
529.599,4766
532.22,4711.5
534.839,4685
537.456,4644
540.072,4645.5
542.685,4623.5
545.296,4652.5
547.905,4623.5
550.513,4661.5
553.118,4648
555.722,4765
558.323,4638.5
560.923,4746
563.52,4811
566.116,4838
568.71,4840
571.302,4800
573.892,4837.5
576.48,4853.5
579.066,4828
581.65,4873
584.232,4907.5
586.812,5030
589.391,5044
591.967,5375
594.542,5722.5
597.114,5995.5
599.685,6268.5
602.254,6298
604.821,6170.5
607.386,5968.5
609.949,5699.5
612.51,5621.5
615.07,5825.5
617.627,6256.5
620.182,6891
622.736,7152.5
625.288,7269
627.838,7262
630.386,7050.5
632.932,6707.5
635.476,6575.5
638.018,7027.5
640.559,8306.5
643.097,10131.5
645.634,11506
648.169,11952
650.702,11906
653.233,10954
655.762,9356
658.289,7710.5
660.815,6457
663.338,5718
665.86,5554
668.38,5459
670.898,5565
673.414,5653.5
675.929,5748
678.441,5859
680.952,5918.5
683.461,5873
685.968,5857
688.473,5915
690.976,5867.5
693.478,5840.5
695.977,5900
698.475,6075
700.971,6408.5
