À­ÂüÎ»ÒÆ,Count
162.634,13292.5
165.535,12934
168.435,12766.5
171.333,12579.5
174.228,12505
177.121,12427
180.011,12576.5
182.899,12796
185.786,13105.5
188.669,13560.5
191.551,14040
194.43,14657.5
197.307,15332.5
200.182,16262
203.055,16991.5
205.925,17576
208.793,17857
211.659,17511
214.523,16755
217.385,15596
220.244,14443.5
223.101,13409.5
225.956,12633.5
228.808,12085.5
231.659,11607
234.507,11152
237.353,11020.5
240.196,10798
243.038,10713.5
245.877,10610
248.714,10712
251.549,10553
254.382,10389.5
257.213,10458
260.041,10663.5
262.867,10441.5
265.691,10668
268.513,10777
271.333,10837.5
274.15,10903
276.965,11043.5
279.778,10983.5
282.589,10847
285.398,10604
288.205,10513
291.009,10308.5
293.811,10226
296.612,10236
299.409,10346
302.205,10283.5
304.999,10411.5
307.79,10607
310.58,11045
313.367,11566
316.152,12533.5
318.935,13384
321.716,14015
324.494,14380.5
327.271,14423.5
330.045,13961.5
332.818,13304.5
335.588,12471.5
338.356,11716.5
341.122,11167.5
343.885,10607
346.647,10283
349.407,10201.5
352.164,10100
354.919,10032.5
357.673,9970.5
360.424,10030
363.173,10071.5
365.92,10069
368.665,10224
371.407,10370
374.148,10859.5
376.886,11465
379.623,12924
382.357,14264
385.089,15446
387.82,15787
390.548,15453
393.274,14381.5
395.998,13057
398.72,11650
401.44,10872
404.157,10627
406.873,10525
409.587,10352.5
412.298,10149.5
415.008,9984.5
417.715,9800.5
420.42,9535
423.124,9534
425.825,9526.5
428.524,9428
431.221,9468
433.917,9483.5
436.61,9504
439.301,9507.5
441.99,9635.5
444.677,9670.5
447.362,9885.5
450.045,10195
452.726,10620.5
455.404,11121.5
458.081,11523.5
460.756,11652.5
463.429,11666
466.1,11531.5
468.769,11159
471.435,10651
474.1,10157.5
476.763,9826
479.424,9703
482.082,9509
484.739,9432
487.394,9405
490.046,9486
492.697,9838
495.346,10336
497.993,10597.5
500.637,10827
503.28,10826.5
505.921,10541.5
508.56,10095.5
511.197,9598
513.831,9378.5
516.464,9176.5
519.095,8999
521.724,9086
524.351,9011
526.976,8935.5
529.599,8913
532.22,8817
534.839,8727.5
537.456,8691.5
540.072,8815.5
542.685,8738.5
545.296,8823.5
547.905,8747.5
550.513,8805.5
553.118,8775
555.722,8945
558.323,8958.5
560.923,9069
563.52,9168.5
566.116,9038
568.71,9039.5
571.302,9051
573.892,8973.5
576.48,8980.5
579.066,9079.5
581.65,9075
584.232,8995.5
586.812,9234
589.391,9308
591.967,9409
594.542,9778
597.114,9989.5
599.685,10293.5
602.254,10243.5
604.821,10188
607.386,9955.5
609.949,9773.5
612.51,9695
615.07,9791.5
617.627,10147
620.182,10545
622.736,10876
625.288,10951.5
