162.634,10094
165.535,9522.5
168.435,9202
171.333,8842.5
174.228,8583
177.121,8434.5
180.011,8277
182.899,8388.5
185.786,8810
188.669,9210
191.551,9783.5
194.43,10132
197.307,10932.5
200.182,11929.5
203.055,12723
205.925,13458
208.793,13987.5
211.659,13569.5
214.523,13017.5
217.385,11752.5
220.244,10530
223.101,9340.5
225.956,8270.5
228.808,7488
231.659,6901.5
234.507,6490.5
237.353,6056
240.196,5975.5
243.038,5835
245.877,5624
248.714,5423.5
251.549,5451.5
254.382,5288.5
257.213,5336
260.041,5372
262.867,5099
265.691,4963
268.513,4949
271.333,4932
274.15,4976.5
276.965,4786.5
279.778,4814.5
282.589,4816
285.398,4902
288.205,4893
291.009,4898.5
293.811,5027.5
296.612,4921.5
299.409,5143
302.205,5080
304.999,5333
307.79,5425
310.58,5750
313.367,6293
316.152,7286.5
318.935,8199.5
321.716,8825
324.494,9462.5
327.271,9934
330.045,9503.5
332.818,8759
335.588,7819
338.356,7232.5
341.122,6297
343.885,5660
346.647,5260.5
349.407,4959
352.164,4906
354.919,4660
357.673,4624.5
360.424,5044
363.173,4824.5
365.92,4772
368.665,5012.5
371.407,5251
374.148,5406
376.886,6452
379.623,7667.5
382.357,9254.5
385.089,10393.5
387.82,11076
390.548,11156.5
393.274,10240.5
395.998,8811.5
398.72,7209.5
401.44,6255
404.157,5697.5
406.873,5447.5
409.587,5188.5
412.298,5186.5
415.008,4855.5
417.715,4643
420.42,4353
423.124,4337
425.825,4212
428.524,4088
431.221,4212
433.917,4307.5
436.61,4222.5
439.301,4220
441.99,4379
444.677,4628
447.362,4643.5
450.045,4930.5
452.726,5356
455.404,5901.5
458.081,6414
460.756,6598.5
463.429,6594
466.1,6424.5
468.769,6067
471.435,5504
474.1,5115
476.763,4497.5
479.424,4424.5
482.082,4276.5
484.739,4094.5
487.394,4174.5
490.046,4105.5
492.697,4563.5
495.346,4991
497.993,5629.5
500.637,5695
503.28,5761.5
505.921,5600
508.56,5243.5
511.197,4808
513.831,4348.5
516.464,4107
519.095,3922.5
521.724,3812.5
524.351,3878.5
526.976,3756
529.599,3771.5
532.22,3681.5
534.839,3619.5
537.456,3799
540.072,3605
542.685,3638.5
545.296,3673.5
547.905,3647
550.513,3676
553.118,3764.5
555.722,3903.5
558.323,4055.5
560.923,3902
563.52,3785
566.116,3848
568.71,3794.5
571.302,3766
573.892,3823
576.48,3665.5
579.066,3921
581.65,3880.5
584.232,3777
586.812,3935.5
589.391,4041
591.967,4197
594.542,4443
597.114,4900
599.685,5170
602.254,5239.5
604.821,5363
607.386,5030
609.949,5045
612.51,4897
615.07,5003.5
617.627,5284.5
620.182,5604
622.736,6039.5
625.288,6255.5
627.838,6178.5
630.386,6104.5
632.932,5887.5
635.476,5668.5
638.018,5855.5
640.559,6830
