162.634,12303
165.535,11692
168.435,11326
171.333,10749.5
174.228,10646.5
177.121,10412.5
180.011,10346
182.899,10568
185.786,10886
188.669,11532
191.551,12100
194.43,12631.5
197.307,13699.5
200.182,14726
203.055,15734.5
205.925,16625.5
208.793,16790
211.659,16846
214.523,16115.5
217.385,14749.5
220.244,13168.5
223.101,11630.5
225.956,10426
228.808,9541.5
231.659,8834
234.507,8351.5
237.353,7866.5
240.196,7478
243.038,7352.5
245.877,7208
248.714,7176
251.549,6975.5
254.382,6766.5
257.213,6858.5
260.041,6668
262.867,6710.5
265.691,6610.5
268.513,6582.5
271.333,6507
274.15,6372
276.965,6499.5
279.778,6481.5
282.589,6522
285.398,6351
288.205,6408.5
291.009,6569
293.811,6392.5
296.612,6530
299.409,6552.5
302.205,6630
304.999,6797.5
307.79,7072.5
310.58,7544
313.367,8200.5
316.152,9104
318.935,10144
321.716,11194.5
324.494,11748
327.271,12153.5
330.045,11859
332.818,11262.5
335.588,10111.5
338.356,9076.5
341.122,8160
343.885,7394.5
346.647,6939
349.407,6624
352.164,6290.5
354.919,6226
357.673,6099
360.424,6440.5
363.173,6328
365.92,6312
368.665,6527
371.407,6688
374.148,7069
376.886,8040.5
379.623,9632.5
382.357,11288
385.089,12785
387.82,13422
390.548,13366.5
393.274,12590
395.998,11218
398.72,9648
401.44,8211
404.157,7486.5
406.873,7057
409.587,6789.5
412.298,6603.5
415.008,6395
417.715,6208
420.42,5894.5
423.124,5735.5
425.825,5735.5
428.524,5626.5
431.221,5623
433.917,5594.5
436.61,5562
439.301,5669.5
441.99,5885
444.677,6045
447.362,6177
450.045,6524.5
452.726,7079.5
455.404,7519
458.081,8243
460.756,8471
463.429,8565
466.1,8451
468.769,7965
471.435,7456.5
474.1,6963
476.763,6482.5
479.424,6240.5
482.082,6014.5
484.739,5793.5
487.394,5680.5
490.046,5949.5
492.697,6162
495.346,6659
497.993,7090
500.637,7323
503.28,7414
505.921,7274.5
508.56,6969.5
511.197,6414
513.831,5746.5
516.464,5512.5
519.095,5212
521.724,5339.5
524.351,5073.5
526.976,5109
529.599,5124.5
532.22,5000.5
534.839,4995
537.456,4871
540.072,4906.5
542.685,4781.5
545.296,4921
547.905,5003.5
550.513,4975
553.118,5024.5
555.722,4983.5
558.323,5171.5
560.923,5083
563.52,5154.5
566.116,5218
568.71,5140.5
571.302,5150.5
573.892,5194.5
576.48,5100
579.066,5032
581.65,5151
584.232,5150.5
586.812,5321.5
589.391,5380
591.967,5555.5
594.542,5975.5
597.114,6232
599.685,6551.5
602.254,6697
604.821,6737.5
607.386,6502
609.949,6395.5
612.51,6212.5
615.07,6382
617.627,6655
620.182,7063
622.736,7489.5
625.288,7693.5
627.838,7709
630.386,7758.5
632.932,7381
635.476,7452
638.018,7540.5
640.559,8519
643.097,10036.5
645.634,11511
648.169,12350.5
650.702,12826.5
653.233,12486.5
655.762,11518
658.289,10143
660.815,8439
663.338,7222.5
665.86,6461.5
668.38,6064
670.898,6035.5
673.414,6087
675.929,6088
678.441,6122.5
680.952,6217
683.461,6319.5
685.968,6371
688.473,6330.5
690.976,6411.5
693.478,6351
695.977,6310
698.475,6497.5
700.971,6899.5
703.465,7224.5
705.957,7683
708.448,7951
710.937,8016
713.423,7749.5
715.908,7354.5
718.392,7012.5
720.873,6559.5
723.353,6167.5
725.83,6125
728.306,5911.5
730.78,5972
733.253,5897
735.723,5789.5
738.192,5809.5
740.659,5648.5
743.124,5564.5
745.587,5449
748.049,5263.5
750.509,5194
752.967,5050.5
755.423,5147.5
757.877,4924
760.33,4922.5
762.781,4891.5
765.23,4865
767.677,4721
770.122,4823
772.566,4756
775.008,4880.5
777.448,4978
779.886,5268.5
782.323,5809.5
784.758,6725.5
787.191,8260.5
789.622,10054
792.052,11805.5
794.48,13104
796.906,14002
799.33,13548.5
801.752,12591.5
804.173,11140
806.592,9697
809.009,8230
811.425,7168
813.839,6639
816.251,6534.5
818.661,6448
821.07,6713
823.477,7067
825.882,7317
828.285,7632.5
830.687,7931
833.086,7931.5
835.485,7958
837.881,7777.5
840.276,7749
842.669,7906.5
845.06,8873
