À­ÂüÎ»ÒÆ,Count
162.634,9868.5
165.535,9322
168.435,8901.5
171.333,8476
174.228,8270.5
177.121,8111
180.011,8168
182.899,8356.5
185.786,8719.5
188.669,9180
191.551,9834.5
194.43,10597.5
197.307,11539.5
200.182,12557
203.055,13687
205.925,14688
208.793,14981
211.659,14425.5
214.523,13435.5
217.385,11851
220.244,10036.5
223.101,8527.5
225.956,7404.5
228.808,6606.5
231.659,5946
234.507,5526.5
237.353,5142
240.196,4941.5
243.038,4771.5
245.877,4541.5
248.714,4406.5
251.549,4244.5
254.382,4167.5
257.213,4059.5
260.041,4026.5
262.867,3949.5
265.691,3949.5
268.513,3864.5
271.333,3850
274.15,3836.5
276.965,3805.5
279.778,3764
282.589,3841.5
285.398,3820
288.205,3842
291.009,3871.5
293.811,3883.5
296.612,3967.5
299.409,4081
302.205,4152.5
304.999,4329.5
307.79,4563
310.58,5100.5
313.367,5857.5
316.152,6989
318.935,8318
321.716,9163
324.494,9746.5
327.271,9796.5
330.045,9331
332.818,8351
335.588,7035.5
338.356,6111
341.122,5244.5
343.885,4504
346.647,4104.5
349.407,3774.5
352.164,3720.5
354.919,3609
357.673,3710
360.424,3699
363.173,3753.5
365.92,3852.5
368.665,3970
371.407,4267
374.148,4798
376.886,5836.5
379.623,7775
382.357,9887
385.089,11353.5
387.82,11677.5
390.548,11466
393.274,10094.5
395.998,7946
398.72,6042.5
401.44,5006
404.157,4663
406.873,4420.5
409.587,4408.5
412.298,4136.5
415.008,3831
417.715,3560.5
420.42,3359.5
423.124,3289
425.825,3240
428.524,3205
431.221,3288.5
433.917,3242.5
436.61,3264.5
439.301,3307.5
441.99,3513.5
444.677,3641
447.362,3918.5
450.045,4349
452.726,4967.5
455.404,5571
458.081,6133
460.756,6403
463.429,6439.5
466.1,6132.5
468.769,5633.5
471.435,4926.5
474.1,4400
476.763,3972
479.424,3683
482.082,3576.5
484.739,3482
487.394,3451.5
490.046,3643.5
492.697,4085.5
495.346,4773.5
497.993,5313
500.637,5444.5
503.28,5424.5
505.921,5061.5
508.56,4508
511.197,3780
513.831,3327.5
516.464,3179.5
519.095,3042
521.724,2984
524.351,2885
526.976,2857.5
529.599,2815
532.22,2803.5
534.839,2799.5
537.456,2751.5
540.072,2730
542.685,2792
545.296,2719
547.905,2762
550.513,2741.5
553.118,2755.5
555.722,2812
558.323,2889.5
560.923,2852.5
563.52,2854
566.116,2930.5
568.71,2875.5
571.302,2870
573.892,2909
576.48,2957.5
579.066,3051.5
581.65,3026
584.232,3101.5
586.812,3156
589.391,3292.5
591.967,3595.5
594.542,3960
597.114,4360
599.685,4628
602.254,4687
604.821,4642.5
607.386,4428.5
609.949,4155
612.51,4014
615.07,4211
617.627,4729
620.182,5276.5
622.736,5746.5
625.288,5948.5
627.838,5928.5
630.386,5665.5
632.932,5249.5
635.476,5115
638.018,5527
640.559,6915.5
643.097,8970.5
645.634,10655.5
648.169,11546.5
650.702,11548
653.233,10647
655.762,8905.5
658.289,6932.5
660.815,5349.5
663.338,4337
665.86,4020.5
668.38,3996
670.898,4002
673.414,4100
675.929,4242
678.441,4314.5
680.952,4398
683.461,4412.5
685.968,4435
688.473,4495.5
690.976,4435.5
693.478,4400.5
695.977,4400.5
698.475,4608.5
700.971,5083
703.465,5658.5
705.957,6154
708.448,6189.5
710.937,6151.5
713.423,5834
715.908,5294
718.392,4696
720.873,4264.5
723.353,4045
725.83,4014.5
728.306,4042.5
730.78,4033
733.253,3995
735.723,3910.5
738.192,3779.5
740.659,3667
743.124,3468.5
745.587,3427
748.049,3214.5
750.509,3201
752.967,3121.5
755.423,3047.5
757.877,2954.5
760.33,2951
762.781,2918.5
765.23,2922.5
767.677,2893.5
770.122,2963
772.566,2992.5
775.008,3136.5
777.448,3244
779.886,3652
782.323,4217
784.758,5515
787.191,7510
789.622,9806
792.052,11804
794.48,12970.5
796.906,13051.5
799.33,12227.5
801.752,10460
804.173,8397
806.592,6548.5
809.009,5353.5
811.425,4793.5
813.839,4617
816.251,4655
818.661,4842.5
821.07,5065.5
823.477,5394.5
825.882,5885
828.285,6237.5
830.687,6420.5
833.086,6308.5
835.485,6344
837.881,6010.5
840.276,5818
842.669,6227.5
845.06,7685
847.45,10488
849.837,14316
852.223,17662.5
854.608,19597.5
856.991,19926
859.372,18479
861.751,15446
864.128,11935
866.504,8391.5
868.878,5852
871.251,4342
873.621,3578
875.991,3153.5
878.358,2816
880.724,2699
883.087,2670.5
885.45,2522.5
887.81,2517
890.169,2478.5
892.526,2455.5
894.882,2434
897.236,2450
899.588,2444.5
901.938,2443.5
904.287,2424
906.634,2434
908.98,2513.5
911.324,2495.5
913.666,2478.5
916.006,2447
918.345,2526.5
920.682,2471.5
923.017,2442.5
925.351,2479.5
927.683,2486
930.014,2460.5
932.343,2523.5
934.67,2452.5
936.995,2478.5
939.319,2557.5
941.641,2541.5
943.962,2674.5
946.281,2647.5
948.598,2605
950.913,2619
953.227,2624.5
955.54,2798.5
957.85,3066.5
960.159,3683
962.467,4260
964.773,4679
967.077,4912
969.379,4778
971.68,4355.5
973.979,3906.5
976.277,3331.5
978.573,2873
980.867,2666
983.16,2510.5
985.451,2458
987.741,2423
990.029,2525.5
992.315,2553.5
994.6,2597
996.883,2681
999.164,2858
1001.44,2968
1003.72,3065
1006,3247
1008.27,3476
1010.55,3545.5
1012.82,3632
1015.09,3683
1017.36,3645
1019.63,3568.5
1021.89,3334.5
1024.15,3238.5
1026.42,3056
1028.68,2938
1030.94,2929.5
1033.19,2907.5
1035.45,2848
1037.7,2755
1039.96,2734
1042.21,2689.5
1044.46,2634
1046.71,2615.5
1048.95,2500
1051.2,2474
1053.44,2446
1055.68,2385
1057.92,2336.5
1060.16,2320
1062.4,2309
1064.63,2238.5
1066.87,2260.5
1069.1,2268
1071.33,2268
1073.56,2266.5
1075.79,2324.5
1078.01,2324.5
1080.24,2329
1082.46,2389.5
1084.68,2346
1086.9,2448.5
1089.12,2479.5
1091.34,2592.5
1093.55,2948.5
1095.77,3279.5
1097.98,3650.5
1100.19,4026
1102.4,4239
1104.61,4222.5
1106.81,3999
1109.02,3684
1111.22,3351.5
1113.42,3121.5
1115.62,2973.5
1117.82,2851
1120.02,2880.5
1122.21,2767.5
1124.41,2747.5
1126.6,2732.5
1128.79,2610
1130.98,2567.5
1133.17,2537.5
1135.36,2450
1137.54,2482.5
1139.72,2467
1141.91,2467.5
1144.09,2487.5
1146.26,2571
1148.44,2597.5
1150.62,2685.5
1152.79,2866
1154.97,3234.5
1157.14,4228
1159.31,5989
1161.47,7779.5
1163.64,9111
1165.81,9728
1167.97,9567
1170.13,8532.5
1172.29,6851
1174.45,5272.5
1176.61,3996.5
1178.77,3228
1180.92,2833.5
1183.08,2707
1185.23,2751
1187.38,2705.5
1189.53,2750
1191.68,2780
1193.82,2731.5
1195.97,2782.5
1198.11,2884.5
1200.25,2953
1202.39,3097.5
1204.53,3355.5
1206.67,3689.5
1208.8,3955
1210.94,4399
1213.07,4878.5
1215.2,5357.5
1217.33,5850.5
1219.46,6388.5
1221.59,7091.5
1223.71,7947.5
1225.84,9559.5
1227.96,11283.5
1230.08,13199.5
1232.2,14438
1234.32,14900
1236.44,14590
1238.55,13218.5
1240.67,11318
1242.78,9362
1244.89,7885.5
1247,7136.5
1249.11,6951.5
1251.21,6910
1253.32,6978
1255.42,6796.5
1257.53,6458
1259.63,6011.5
1261.73,5531
1263.83,5403.5
1265.92,5706.5
1268.02,6539.5
1270.11,7460
1272.2,8395.5
1274.3,8940.5
1276.39,8928
1278.47,8504
1280.56,7555.5
1282.65,6506
1284.73,5522.5
1286.81,4678
1288.89,4249.5
1290.97,3991
1293.05,3952.5
1295.13,3852.5
1297.21,3934
1299.28,4026.5
1301.35,4107.5
1303.42,4323
1305.49,4770
1307.56,5377.5
1309.63,6578.5
1311.7,8363
1313.76,10778
1315.82,13357.5
1317.89,15811
1319.95,17547.5
1322.01,18187
1324.06,17736
1326.12,16357.5
1328.17,14376.5
1330.23,12119
1332.28,10013.5
1334.33,8432.5
1336.38,7236
1338.43,6273
1340.47,5895
1342.52,5487.5
1344.56,5211
1346.61,5190.5
1348.65,5196
1350.69,5378
1352.72,5663.5
1354.76,6080
1356.8,6672.5
1358.83,7401
1360.86,8433.5
1362.9,9253
1364.93,10071.5
1366.95,10684
1368.98,10871
1371.01,10471
1373.03,9767
1375.06,8746.5
1377.08,7740
1379.1,6843
1381.12,6069.5
1383.14,5441.5
1385.15,4919.5
1387.17,4574
1389.18,4341
1391.2,4132.5
1393.21,3973.5
1395.22,3879.5
1397.23,3778.5
1399.23,3657.5
1401.24,3592.5
1403.24,3552.5
1405.25,3520
1407.25,3535
1409.25,3447
1411.25,3447
1413.25,3493
1415.24,3538.5
1417.24,3587.5
1419.23,3630.5
1421.22,3668.5
1423.22,3779.5
1425.21,3764
1427.2,3827
1429.18,3902
1431.17,3956.5
1433.15,4062.5
1435.14,4144.5
1437.12,4120.5
1439.1,4254
1441.08,4132.5
1443.06,4199.5
1445.03,4054
1447.01,3960.5
1448.98,3786.5
1450.96,3661
1452.93,3500
1454.9,3423
1456.87,3179.5
1458.84,3159
1460.8,3009
1462.77,2925
1464.73,2864.5
1466.7,2785.5
1468.66,2728.5
1470.62,2705.5
1472.58,2643.5
1474.53,2599.5
1476.49,2592.5
1478.44,2502.5
1480.4,2485
1482.35,2408.5
1484.3,2469
1486.25,2430
1488.2,2482
1490.15,2501
1492.09,2540
1494.04,2633
1495.98,2815
1497.92,2926.5
1499.86,3047.5
1501.8,3274
1503.74,3338.5
1505.68,3463.5
1507.61,3526.5
1509.55,3527
1511.48,3501
1513.41,3369
1515.35,3219.5
1517.27,3054
1519.2,2788
1521.13,2693.5
1523.06,2552.5
1524.98,2521.5
1526.9,2444.5
1528.83,2492.5
1530.75,2464.5
1532.67,2529.5
1534.58,2494.5
1536.5,2668.5
1538.42,2807
1540.33,2960
1542.24,3202
1544.16,3571.5
1546.07,4084.5
1547.98,4729
1549.88,5444.5
1551.79,6198.5
1553.7,6855.5
1555.6,7294.5
1557.5,7495
1559.41,7453
1561.31,7018.5
1563.21,6589
1565.11,5909
1567,5301
1568.9,4745
1570.79,4269
1572.69,3773
1574.58,3543
1576.47,3326
1578.36,3149.5
1580.25,3122
1582.14,3138
1584.02,3144
1585.91,3264.5
1587.79,3465
1589.67,3859
1591.55,4229.5
1593.43,4916.5
1595.31,5852.5
1597.19,7143.5
1599.07,8648
1600.94,10263.5
1602.82,11638.5
1604.69,12660
1606.56,13449.5
1608.43,13871.5
1610.3,13799
1612.17,13396.5
1614.04,12576.5
1615.9,11547
1617.77,10195
1619.63,8812
1621.49,7387
1623.35,6352
1625.21,5472
1627.07,5064
1628.93,4903.5
1630.78,5226.5
1632.64,5617.5
1634.49,6367
1636.34,7361
1638.2,8506
1640.05,9646
1641.89,10459.5
1643.74,10860.5
1645.59,10981.5
1647.43,10633
1649.28,9896
1651.12,8851.5
1652.96,7845
1654.8,6777.5
1656.64,5756
1658.48,4925
1660.32,4061
1662.15,3530
1663.99,3107
1665.82,2731
1667.66,2475.5
1669.49,2334
1671.32,2204
1673.15,2152
1674.97,1956
1676.8,1960
1678.63,1866
1680.45,1767.5
1682.27,1787
1684.1,1770
1685.92,1718
1687.74,1695
1689.55,1673.5
1691.37,1653
1693.19,1612
1695,1596
1696.82,1565.5
1698.63,1543
1700.44,1565.5
1702.25,1518
1704.06,1526.5
1705.87,1519.5
1707.68,1459
1709.48,1490
1711.29,1447
1713.09,1515
1714.89,1462
1716.7,1473.5
1718.5,1460
1720.29,1420.5
1722.09,1435
1723.89,1435
1725.69,1406.5
1727.48,1455
1729.27,1373
1731.07,1377.5
1732.86,1362
1734.65,1320.5
1736.44,1346
1738.22,1385
1740.01,1303
1741.8,1295
1743.58,1341
1745.36,1297.5
1747.15,1277.5
1748.93,1273.5
1750.71,1257
1752.49,1272
1754.26,1270.5
1756.04,1294
1757.82,1270.5
1759.59,1292.5
1761.36,1302
1763.14,1230.5
1764.91,1204
1766.68,1262.5
1768.45,1191.5
1770.21,1226
1771.98,1187.5
1773.75,1217
1775.51,1225
1777.27,1236
1779.03,1197
1780.8,1218.5
1782.56,1186
1784.31,1180
1786.07,1167
1787.83,1150.5
1789.59,1155
1791.34,1142.5
1793.09,1152
1794.85,1149.5
1796.6,1168.5
1798.35,1144.5
1800.1,1150
1801.84,1136.5
1803.59,1105
1805.34,1139
1807.08,1170
1808.83,1154
1810.57,1154
1812.31,1105
1814.05,1130.5
1815.79,1141.5
1817.53,1120
1819.26,1132
1821,1128
1822.74,1151
1824.47,1185.5
1826.2,1158
1827.93,1145.5
1829.66,1129.5
1831.39,1135
1833.12,1145.5
1834.85,1171.5
1836.58,1162.5
1838.3,1143
1840.03,1135
1841.75,1122
1843.47,1126.5
1845.19,1150
1846.91,1152
1848.63,1152.5
1850.35,1092
1852.07,1151
1853.78,1113
1855.5,1129
1857.21,1042
1858.92,1090.5
1860.64,1086
1862.35,1106.5
1864.06,1052.5
1865.76,1029.5
1867.47,1070.5
1869.18,1074.5
1870.88,1050.5
1872.59,1059
1874.29,1043
1875.99,996
1877.69,1001.5
1879.39,1025.5
1881.09,1054
1882.79,1031.5
1884.49,1013.5
1886.18,1014
1887.88,1024.5
1889.57,1012.5
1891.26,970.5
1892.96,980
1894.65,977
1896.34,949
1898.03,950
1899.71,957
1901.4,942.5
1903.09,921.5
1904.77,922.5
1906.45,915.5
1908.14,917
1909.82,899.5
1911.5,891.5
1913.18,910
1914.86,891
1916.53,879.5
1918.21,899.5
1919.88,920.5
1921.56,918
1923.23,859
1924.9,841.5
1926.58,922.5
1928.25,830.5
1929.92,870
1931.58,845.5
1933.25,873
1934.92,868
1936.58,845.5
1938.25,852.5
1939.91,807
1941.57,844
1943.23,837.5
1944.89,799.5
1946.55,817
1948.21,838.5
1949.87,808
1951.52,734
1953.18,792.5
1954.83,802.5
1956.49,812.5
1958.14,791.5
1959.79,807.5
1961.44,773.5
1963.09,792
1964.74,762
1966.38,753.5
1968.03,789
1969.67,766
1971.32,722.5
1972.96,728.5
1974.6,751.5
1976.24,737.5
1977.89,786.5
1979.52,740
1981.16,717.5
1982.8,709.5
1984.44,724.5
1986.07,754.5
1987.71,736.5
1989.34,756
1990.97,732
1992.6,751
1994.23,685
1995.86,706.5
1997.49,715
1999.12,741.5
2000.74,709.5
2002.37,696
2003.99,718.5
2005.62,700.5
2007.24,682.5
2008.86,708
2010.48,749.5
2012.1,681.5
2013.72,686.5
2015.34,697.5
2016.96,697
2018.57,674.5
2020.19,675
2021.8,720.5
2023.41,698.5
2025.02,649.5
2026.64,701.5
2028.25,667
2029.85,654
2031.46,653
2033.07,619
2034.68,665.5
2036.28,655.5
2037.89,596
2039.49,610
2041.09,633
2042.69,626
2044.29,602
2045.89,632.5
2047.49,619.5
2049.09,650
2050.69,564
2052.28,614
2053.88,639.5
2055.47,596.5
2057.06,596
2058.65,627.5
2060.25,612.5
2061.84,626
2063.42,593.5
2065.01,611.5
2066.6,559.5
2068.19,616
2069.77,607
2071.36,614
2072.94,596.5
2074.52,583.5
2076.1,624.5
2077.68,631.5
2079.26,603.5
2080.84,585.5
2082.42,593
2084,590.5
2085.57,615.5
2087.15,575.5
2088.72,584.5
2090.3,639.5
2091.87,626
2093.44,627.5
2095.01,588
2096.58,590
2098.15,562.5
2099.72,588.5
2101.28,570.5
2102.85,598
2104.41,627
2105.98,582
2107.54,596
2109.1,571.5
2110.66,569.5
2112.22,542
2113.78,578.5
2115.34,572
2116.9,591
2118.46,571.5
2120.01,559
2121.57,590
2123.12,571
2124.67,509
2126.23,540
2127.78,569.5
2129.33,551.5
2130.88,530.5
2132.43,549
2133.97,549
2135.52,520
2137.07,548.5
2138.61,526
2140.16,540
2141.7,530.5
2143.24,521.5
2144.78,519.5
2146.32,559.5
2147.86,533
2149.4,511.5
2150.94,523
2152.48,498
2154.01,515.5
2155.55,561.5
2157.08,482
2158.61,490
2160.15,554
2161.68,551.5
2163.21,523.5
2164.74,527.5
2166.27,500
2167.8,502.5
2169.32,494
2170.85,528.5
2172.37,535.5
2173.9,488.5
2175.42,479
2176.94,522
2178.47,508.5
2179.99,523.5
2181.51,483.5
2183.03,478.5
2184.54,484.5
2186.06,507.5
2187.58,456.5
2189.09,500.5
2190.61,445.5
2192.12,516
2193.64,498.5
2195.15,478
2196.66,459
2198.17,478
2199.68,461.5
2201.19,465.5
2202.7,480.5
2204.2,489.5
2205.71,461.5
2207.21,459
2208.72,470
2210.22,449.5
2211.72,482.5
2213.23,486
2214.73,472.5
2216.23,464
2217.73,443
2219.23,487.5
2220.72,440.5
2222.22,482
2223.71,432.5
2225.21,464.5
2226.7,451
2228.2,483
2229.69,448.5
2231.18,404
2232.67,406.5
2234.16,436
2235.65,471
2237.14,443
2238.63,479.5
2240.11,464.5
2241.6,397.5
2243.08,402
2244.57,480.5
2246.05,457.5
2247.53,402.5
2249.01,423
2250.49,446.5
2251.97,445.5
2253.45,418.5
2254.93,409.5
2256.41,414.5
2257.88,418.5
2259.36,435
2260.83,433
2262.31,425.5
2263.78,390.5
2265.25,412.5
2266.72,439
2268.19,400
2269.66,377
2271.13,455.5
2272.6,392
2274.07,398
2275.53,401
2277,383.5
2278.46,405.5
2279.93,385
2281.39,413
2282.85,436.5
2284.31,421.5
2285.77,353
2287.23,370
