À­ÂüÎ»ÒÆ,Count
162.634,10004.5
165.535,9345
168.435,8823
171.333,8487
174.228,8220.5
177.121,8009
180.011,8114.5
182.899,8358
185.786,8606.5
188.669,9285.5
191.551,9725.5
194.43,10662
197.307,11542.5
200.182,12766
203.055,13912
205.925,14669.5
208.793,14947.5
211.659,14529.5
214.523,13451
217.385,11677.5
220.244,9990.5
223.101,8477.5
225.956,7359
228.808,6505.5
231.659,5912
234.507,5337
237.353,5028.5
240.196,4838
243.038,4629.5
245.877,4417.5
248.714,4329
251.549,4190.5
254.382,4024.5
257.213,3911.5
260.041,3898.5
262.867,3871.5
265.691,3821.5
268.513,3739
271.333,3699
274.15,3683.5
276.965,3723.5
279.778,3688
282.589,3679
285.398,3643.5
288.205,3685.5
291.009,3713.5
293.811,3765
296.612,3788
299.409,3870
302.205,3987
304.999,4133.5
307.79,4470.5
310.58,4947
313.367,5728
316.152,6957
318.935,8237
321.716,9203.5
324.494,9717
327.271,9812.5
330.045,9234
332.818,8166.5
335.588,7017
338.356,5975.5
341.122,5125
343.885,4367.5
346.647,3866
349.407,3737.5
352.164,3557
354.919,3557.5
357.673,3576.5
360.424,3540.5
363.173,3634
365.92,3674.5
368.665,3888
371.407,4214.5
374.148,4670
376.886,5764
379.623,7627.5
382.357,9826
385.089,11378.5
387.82,11704.5
390.548,11411
393.274,9981.5
395.998,7900
398.72,5901
401.44,4922.5
404.157,4546
406.873,4468.5
409.587,4259
412.298,4058.5
415.008,3805
417.715,3459.5
420.42,3263
423.124,3132
425.825,3101
428.524,3073.5
431.221,3116.5
433.917,3061
436.61,3151
439.301,3164.5
441.99,3323
444.677,3574
447.362,3883.5
450.045,4223.5
452.726,4849.5
455.404,5506.5
458.081,6049
460.756,6334
463.429,6360.5
466.1,6102
468.769,5456
471.435,4811
474.1,4245.5
476.763,3786.5
479.424,3585.5
482.082,3458
484.739,3389.5
487.394,3294.5
490.046,3526.5
492.697,3929.5
495.346,4629.5
497.993,5189
500.637,5348
503.28,5369.5
505.921,4945.5
508.56,4378.5
511.197,3688.5
513.831,3181
516.464,2989.5
519.095,2925
521.724,2848
524.351,2867.5
526.976,2733.5
529.599,2698.5
532.22,2658.5
534.839,2626
537.456,2611.5
540.072,2577
542.685,2604
545.296,2658
547.905,2623.5
550.513,2603
553.118,2611
555.722,2680
558.323,2716.5
560.923,2727
563.52,2771
566.116,2736
568.71,2773
571.302,2742
573.892,2792
576.48,2810.5
579.066,2787.5
581.65,2880.5
584.232,2918
586.812,3073
589.391,3140.5
591.967,3453.5
594.542,3826
597.114,4263
599.685,4559
602.254,4588
604.821,4567.5
607.386,4352
609.949,4112
612.51,3917.5
615.07,4141.5
617.627,4607
620.182,5276.5
622.736,5695
625.288,5917.5
627.838,5800.5
630.386,5605
632.932,5143
635.476,4996.5
638.018,5489.5
640.559,6965
643.097,8978.5
645.634,10837.5
648.169,11663
650.702,11573.5
653.233,10569.5
655.762,8935
658.289,6932.5
660.815,5208.5
663.338,4342.5
665.86,4015.5
668.38,3979.5
670.898,3920
673.414,4002
675.929,4144.5
678.441,4232
680.952,4318
683.461,4338.5
685.968,4369.5
688.473,4361
690.976,4338.5
693.478,4307
695.977,4381.5
698.475,4527
700.971,5049
703.465,5594
705.957,6038
708.448,6281
710.937,6162.5
713.423,5708.5
715.908,5172
718.392,4634.5
720.873,4210.5
723.353,4015
725.83,4036.5
728.306,3906.5
730.78,3978.5
733.253,3901
735.723,3841.5
738.192,3738
740.659,3555
743.124,3455
745.587,3268.5
748.049,3199.5
750.509,3092
752.967,3057
755.423,2942.5
757.877,2906.5
760.33,2895.5
762.781,2830.5
765.23,2805
767.677,2832
770.122,2875.5
772.566,2919
775.008,3038
777.448,3194
779.886,3551.5
782.323,4142.5
784.758,5469
787.191,7421
789.622,9900.5
792.052,11872.5
794.48,13053
796.906,13204.5
799.33,12242
801.752,10541.5
804.173,8381
806.592,6587.5
809.009,5386
811.425,4791
813.839,4547
816.251,4608
818.661,4805
821.07,5034.5
823.477,5366
825.882,5829.5
828.285,6292.5
830.687,6465
833.086,6297.5
835.485,6243
837.881,5959.5
840.276,5826
842.669,6242
845.06,7637.5
847.45,10553
849.837,14440.5
852.223,17903.5
854.608,19854.5
856.991,20214.5
859.372,18702.5
861.751,15582
864.128,11887
866.504,8383
868.878,5766.5
871.251,4309
873.621,3516
875.991,3112
878.358,2858
880.724,2673.5
883.087,2518.5
885.45,2513.5
887.81,2398.5
890.169,2396
892.526,2371
894.882,2361
897.236,2413.5
899.588,2389
901.938,2351.5
904.287,2452
906.634,2431
908.98,2414.5
911.324,2463
913.666,2429.5
916.006,2411
918.345,2419.5
920.682,2405.5
923.017,2412
925.351,2423
927.683,2448.5
930.014,2366.5
932.343,2385.5
934.67,2400
936.995,2452.5
939.319,2426.5
941.641,2494
943.962,2609.5
946.281,2584.5
948.598,2511.5
950.913,2517
953.227,2585.5
955.54,2681.5
957.85,3085
960.159,3633
962.467,4282
964.773,4713
967.077,4921
969.379,4716.5
971.68,4385.5
973.979,3794.5
976.277,3229.5
978.573,2797
980.867,2597.5
983.16,2397.5
985.451,2423
987.741,2460.5
990.029,2475.5
992.315,2528
994.6,2560.5
996.883,2665
999.164,2850
1001.44,2860.5
1003.72,3019
1006,3201
1008.27,3423
1010.55,3608
1012.82,3670.5
1015.09,3617
1017.36,3643.5
1019.63,3447
1021.89,3289.5
1024.15,3190
1026.42,2999
1028.68,2903
1030.94,2852.5
1033.19,2825.5
1035.45,2805
1037.7,2677
1039.96,2719
1042.21,2611
1044.46,2598.5
1046.71,2472.5
1048.95,2446.5
1051.2,2410.5
1053.44,2360
1055.68,2319
1057.92,2326.5
1060.16,2267
1062.4,2210
1064.63,2249.5
1066.87,2233.5
1069.1,2231.5
1071.33,2225
1073.56,2196.5
1075.79,2285.5
1078.01,2229
1080.24,2272
1082.46,2335.5
1084.68,2331.5
1086.9,2346
1089.12,2477
1091.34,2568
1093.55,2846
1095.77,3297
1097.98,3686
1100.19,4019.5
1102.4,4199.5
1104.61,4176.5
1106.81,4041.5
1109.02,3707.5
1111.22,3329
1113.42,3028
1115.62,2856
1117.82,2839
1120.02,2783.5
1122.21,2763.5
1124.41,2719
1126.6,2701.5
1128.79,2601.5
1130.98,2547.5
1133.17,2509
1135.36,2482
1137.54,2439
1139.72,2468.5
1141.91,2464.5
1144.09,2549.5
1146.26,2577.5
1148.44,2524.5
1150.62,2700.5
1152.79,2795
1154.97,3210.5
1157.14,4250.5
1159.31,6023
1161.47,7833
1163.64,9152
1165.81,9782
1167.97,9578.5
1170.13,8567
1172.29,6885
1174.45,5304
1176.61,4021
1178.77,3147
1180.92,2882.5
1183.08,2735
1185.23,2700.5
1187.38,2646
1189.53,2743
1191.68,2704
1193.82,2751.5
1195.97,2748.5
1198.11,2832
1200.25,2956
1202.39,3147
1204.53,3355.5
1206.67,3642.5
1208.8,4026
1210.94,4387
1213.07,4809.5
1215.2,5322
1217.33,5853
1219.46,6465
1221.59,7124.5
1223.71,8143.5
1225.84,9554.5
1227.96,11489
1230.08,13337.5
1232.2,14652.5
1234.32,15207.5
1236.44,14739
1238.55,13343.5
1240.67,11389
1242.78,9425.5
1244.89,7888
1247,7199
1249.11,6962.5
1251.21,7046
1253.32,7088.5
1255.42,6746.5
1257.53,6468
1259.63,5973
1261.73,5505.5
1263.83,5419
1265.92,5705
1268.02,6579.5
1270.11,7533.5
1272.2,8539.5
1274.3,9025.5
1276.39,9047.5
1278.47,8570.5
1280.56,7633.5
1282.65,6464
1284.73,5483
1286.81,4718.5
1288.89,4245.5
1290.97,4027.5
1293.05,3887.5
1295.13,3866
1297.21,3948
1299.28,4055.5
1301.35,4147.5
1303.42,4289.5
1305.49,4777
1307.56,5470
1309.63,6606.5
1311.7,8403.5
1313.76,10992.5
1315.82,13603.5
1317.89,16110
1319.95,17803
1322.01,18558.5
1324.06,17924
1326.12,16555.5
1328.17,14403
1330.23,12211.5
1332.28,10135.5
1334.33,8413
1336.38,7266
1338.43,6380.5
1340.47,5789.5
1342.52,5457
1344.56,5161
1346.61,5212
1348.65,5176
1350.69,5341
1352.72,5642.5
1354.76,6109.5
1356.8,6636
1358.83,7514
1360.86,8466.5
1362.9,9336
1364.93,10228.5
1366.95,10878
1368.98,10891.5
1371.01,10463
1373.03,9878.5
1375.06,8788.5
1377.08,7780.5
1379.1,6873
1381.12,6085.5
1383.14,5478.5
1385.15,4921.5
1387.17,4578.5
1389.18,4334.5
1391.2,4152.5
1393.21,3969.5
1395.22,3820
1397.23,3768
1399.23,3675
1401.24,3620
1403.24,3545.5
1405.25,3572.5
1407.25,3491.5
1409.25,3457
1411.25,3478.5
1413.25,3482.5
1415.24,3559
1417.24,3565.5
1419.23,3664
1421.22,3612
1423.22,3721
1425.21,3783
1427.2,3827
1429.18,3918.5
1431.17,3882
1433.15,4027.5
1435.14,4190.5
1437.12,4185.5
1439.1,4256.5
1441.08,4246.5
1443.06,4218.5
1445.03,4107
1447.01,4000.5
1448.98,3801
1450.96,3641.5
1452.93,3490.5
1454.9,3355.5
1456.87,3252
1458.84,3084
1460.8,2994
1462.77,2911.5
1464.73,2874
1466.7,2782.5
1468.66,2712.5
1470.62,2720.5
1472.58,2688.5
1474.53,2638.5
1476.49,2555
1478.44,2461
1480.4,2490
1482.35,2474.5
1484.3,2467.5
1486.25,2425.5
1488.2,2498.5
1490.15,2438
1492.09,2558.5
1494.04,2634.5
1495.98,2768.5
1497.92,3020.5
1499.86,3052
1501.8,3159.5
1503.74,3354.5
1505.68,3470.5
1507.61,3530
1509.55,3556.5
1511.48,3527
